32.0,68.0,134.0,248.0,212.0,220.0,17.0,51.0,196.0,37.0
26.0,67.0,137.0,319.0,229.0,198.0,17.0,372.0,223.0,29.0
20.0,27.0,128.0,313.0,232.0,162.0,19.0,460.0,153.0,39.0
22.0,26.0,125.0,310.0,175.0,197.0,26.0,378.0,163.0,33.0
17.0,28.0,122.0,241.0,239.0,201.0,27.0,394.0,133.0,26.0
25.0,33.0,66.0,192.0,165.0,227.0,22.0,448.0,158.0,37.0
15.0,22.0,105.0,185.0,233.0,275.0,22.0,410.0,148.0,42.0
19.0,22.0,91.0,234.0,245.0,246.0,25.0,50.0,159.0,47.0
33.0,23.0,108.0,220.0,254.0,337.0,27.0,52.0,126.0,44.0
20.0,19.0,148.0,279.0,310.0,330.0,28.0,67.0,203.0,59.0
34.0,32.0,125.0,277.0,304.0,254.0,20.0,51.0,261.0,48.0
17.0,42.0,133.0,290.0,328.0,246.0,24.0,56.0,306.0,45.0
35.0,45.0,103.0,242.0,282.0,290.0,30.0,82.0,265.0,59.0
143.0,117.0,499.0,987.0,830.0,342.0,89.0,868.0,557.0,81.0
129.0,151.0,478.0,1037.0,839.0,434.0,86.0,191.0,642.0,85.0
186.0,226.0,528.0,1123.0,885.0,752.0,138.0,189.0,639.0,71.0
202.0,220.0,490.0,1266.0,913.0,755.0,149.0,141.0,651.0,101.0
236.0,219.0,522.0,1474.0,912.0,835.0,155.0,142.0,801.0,84.0
205.0,290.0,429.0,1712.0,1013.0,1191.0,154.0,282.0,768.0,95.0
244.0,322.0,518.0,1963.0,1186.0,1260.0,157.0,195.0,738.0,85.0
248.0,372.0,485.0,1811.0,903.0,1179.0,132.0,193.0,743.0,90.0
235.0,534.0,638.0,2330.0,1155.0,1237.0,220.0,206.0,868.0,107.0
282.0,478.0,625.0,2702.0,1253.0,1299.0,262.0,141.0,972.0,108.0
326.0,526.0,707.0,4130.0,1403.0,1603.0,296.0,219.0,1062.0,124.0
271.0,645.0,719.0,3769.0,1601.0,1389.0,378.0,249.0,1055.0,116.0
338.0,435.0,695.0,2453.0,1858.0,1360.0,375.0,296.0,995.0,108.0
359.0,598.0,694.0,2021.0,1673.0,1255.0,335.0,245.0,1102.0,104.0
309.0,490.0,612.0,1839.0,1508.0,1198.0,318.0,255.0,1095.0,137.0
380.0,512.0,598.0,1776.0,1473.0,1150.0,346.0,266.0,1241.0,167.0
309.0,691.0,708.0,2389.0,1895.0,2096.0,536.0,349.0,1703.0,212.0
419.0,670.0,621.0,2623.0,2462.0,2127.0,678.0,373.0,1912.0,235.0
520.0,730.0,774.0,3335.0,2458.0,2699.0,672.0,422.0,2242.0,345.0
496.0,703.0,673.0,3391.0,2446.0,2755.0,575.0,791.0,1844.0,357.0
512.0,648.0,679.0,3504.0,2460.0,2940.0,572.0,753.0,1708.0,272.0
520.0,547.0,749.0,2735.0,2091.0,2433.0,344.0,708.0,1395.0,279.0
459.0,579.0,779.0,2299.0,2174.0,1891.0,272.0,668.0,1391.0,203.0
417.0,731.0,764.0,1742.0,1973.0,1652.0,266.0,648.0,1203.0,201.0
353.0,522.0,565.0,1499.0,1990.0,853.0,149.0,487.0,980.0,164.0
377.0,477.0,606.0,1055.0,1245.0,935.0,103.0,374.0,818.0,158.0
322.0,363.0,426.0,813.0,885.0,1026.0,93.0,283.0,689.0,58.0
284.0,275.0,364.0,973.0,818.0,1059.0,99.0,168.0,776.0,53.0
214.0,219.0,309.0,867.0,800.0,792.0,95.0,198.0,625.0,60.0
180.0,206.0,224.0,781.0,737.0,725.0,83.0,126.0,560.0,73.0
127.0,168.0,180.0,607.0,594.0,650.0,65.0,119.0,517.0,50.0
94.0,140.0,221.0,503.0,520.0,644.0,84.0,124.0,477.0,53.0
37.0,157.0,170.0,402.0,496.0,595.0,63.0,88.0,395.0,39.0
33.0,165.0,175.0,383.0,498.0,505.0,20.0,69.0,335.0,60.0
41.0,129.0,134.0,386.0,384.0,515.0,20.0,95.0,296.0,58.0
25.0,105.0,118.0,262.0,305.0,456.0,14.0,75.0,290.0,29.0
35.0,115.0,113.0,241.0,269.0,433.0,10.0,81.0,295.0,22.0
41.0,109.0,101.0,169.0,277.0,383.0,12.0,65.0,264.0,35.0
42.0,74.0,92.0,194.0,261.0,431.0,13.0,70.0,259.0,19.0
32.0,85.0,66.0,205.0,220.0,283.0,14.0,63.0,169.0,32.0
37.0,52.0,87.0,239.0,166.0,207.0,11.0,86.0,172.0,29.0
31.0,53.0,69.0,172.0,230.0,378.0,18.0,84.0,149.0,27.0
18.0,65.0,72.0,264.0,228.0,414.0,14.0,73.0,173.0,35.0
20.0,50.0,58.0,163.0,150.0,320.0,10.0,63.0,176.0,27.0
21.0,45.0,61.0,217.0,250.0,264.0,14.0,83.0,188.0,29.0
26.0,72.0,74.0,235.0,237.0,356.0,13.0,66.0,171.0,33.0
31.0,69.0,68.0,259.0,249.0,419.0,11.0,66.0,248.0,28.0
32.0,44.0,91.0,292.0,298.0,406.0,15.0,77.0,243.0,28.0
29.0,32.0,135.0,318.0,340.0,282.0,17.0,92.0,282.0,27.0
33.0,41.0,129.0,226.0,329.0,500.0,30.0,70.0,300.0,36.0
43.0,44.0,131.0,174.0,381.0,710.0,25.0,72.0,289.0,44.0
62.0,67.0,526.0,142.0,371.0,566.0,18.0,59.0,358.0,59.0
173.0,1082.0,629.0,1404.0,695.0,866.0,72.0,172.0,495.0,53.0
189.0,1051.0,782.0,1509.0,752.0,1076.0,48.0,268.0,696.0,73.0
190.0,1281.0,722.0,1618.0,813.0,1159.0,101.0,274.0,718.0,65.0
244.0,1332.0,786.0,1615.0,959.0,1253.0,116.0,280.0,776.0,73.0
249.0,1528.0,753.0,1766.0,927.0,1371.0,165.0,365.0,684.0,107.0
241.0,1678.0,832.0,2006.0,1070.0,1474.0,103.0,389.0,755.0,139.0
209.0,1657.0,898.0,2534.0,1147.0,1357.0,101.0,417.0,640.0,144.0
211.0,1613.0,953.0,2229.0,922.0,1419.0,104.0,267.0,710.0,142.0
251.0,1852.0,983.0,2194.0,1037.0,1563.0,120.0,290.0,770.0,111.0
256.0,1728.0,921.0,2082.0,1016.0,1065.0,175.0,321.0,741.0,131.0
222.0,1896.0,412.0,2093.0,1064.0,869.0,174.0,293.0,932.0,136.0
197.0,1867.0,1100.0,2094.0,1161.0,805.0,113.0,342.0,954.0,117.0
215.0,1968.0,1047.0,1959.0,1227.0,858.0,156.0,316.0,1051.0,105.0
245.0,2000.0,1041.0,1998.0,1418.0,1170.0,181.0,310.0,1226.0,117.0
266.0,1910.0,1105.0,2062.0,1500.0,2024.0,235.0,388.0,1485.0,140.0
228.0,2019.0,1222.0,2568.0,1911.0,1786.0,267.0,381.0,1623.0,192.0
309.0,2564.0,1560.0,3834.0,2614.0,2928.0,416.0,542.0,2152.0,252.0
507.0,3246.0,1987.0,6558.0,3619.0,4462.0,818.0,823.0,2439.0,353.0
922.0,3952.0,3095.0,9549.0,4583.0,4480.0,1083.0,1025.0,2816.0,391.0
1049.0,3998.0,3057.0,8406.0,4787.0,4175.0,1330.0,1260.0,3181.0,382.0
1017.0,3745.0,3107.0,8484.0,4673.0,3428.0,1443.0,1399.0,2524.0,425.0
940.0,3296.0,2399.0,6495.0,4198.0,2693.0,1316.0,1341.0,2003.0,346.0
860.0,3006.0,1918.0,4575.0,3568.0,2478.0,894.0,1210.0,1522.0,223.0
612.0,2808.0,1576.0,3705.0,3153.0,1588.0,604.0,1056.0,1397.0,215.0
494.0,2272.0,1269.0,2793.0,2477.0,1359.0,391.0,770.0,1045.0,170.0
365.0,2028.0,999.0,2134.0,1926.0,991.0,367.0,524.0,920.0,122.0
324.0,1707.0,834.0,1775.0,1431.0,1084.0,307.0,349.0,675.0,97.0
257.0,1479.0,732.0,1492.0,1078.0,950.0,171.0,259.0,529.0,98.0
191.0,1247.0,630.0,1234.0,914.0,907.0,152.0,222.0,518.0,64.0
165.0,1011.0,568.0,1161.0,758.0,434.0,105.0,176.0,503.0,72.0
125.0,886.0,554.0,962.0,648.0,355.0,62.0,144.0,401.0,87.0
72.0,975.0,517.0,826.0,541.0,424.0,55.0,145.0,379.0,77.0
46.0,939.0,554.0,856.0,490.0,384.0,34.0,131.0,403.0,67.0
30.0,980.0,527.0,806.0,476.0,344.0,40.0,118.0,245.0,80.0
27.0,1091.0,557.0,676.0,572.0,512.0,23.0,92.0,196.0,57.0
39.0,980.0,425.0,529.0,367.0,275.0,26.0,80.0,159.0,53.0
26.0,912.0,405.0,495.0,279.0,434.0,26.0,89.0,175.0,65.0
27.0,930.0,382.0,445.0,331.0,344.0,25.0,99.0,193.0,66.0
24.0,829.0,367.0,460.0,252.0,264.0,32.0,80.0,189.0,37.0
25.0,786.0,351.0,412.0,229.0,294.0,27.0,73.0,172.0,36.0
29.0,735.0,335.0,422.0,232.0,324.0,29.0,68.0,207.0,50.0
31.0,708.0,289.0,341.0,209.0,414.0,23.0,79.0,183.0,42.0
31.0,603.0,271.0,402.0,219.0,313.0,29.0,58.0,187.0,53.0
25.0,605.0,298.0,384.0,266.0,390.0,23.0,66.0,162.0,70.0
17.0,635.0,254.0,382.0,312.0,336.0,27.0,67.0,160.0,30.0
19.0,590.0,269.0,547.0,253.0,353.0,22.0,75.0,203.0,37.0
32.0,560.0,287.0,501.0,268.0,263.0,18.0,82.0,185.0,41.0
36.0,630.0,270.0,757.0,286.0,137.0,17.0,88.0,169.0,39.0
35.0,659.0,344.0,580.0,276.0,227.0,24.0,82.0,186.0,48.0
42.0,623.0,315.0,562.0,302.0,532.0,36.0,134.0,204.0,38.0
45.0,927.0,564.0,856.0,314.0,598.0,26.0,122.0,211.0,72.0
48.0,967.0,605.0,771.0,304.0,256.0,22.0,104.0,259.0,64.0
160.0,1014.0,893.0,1526.0,598.0,650.0,73.0,139.0,544.0,90.0
190.0,1154.0,848.0,1688.0,644.0,574.0,53.0,104.0,604.0,100.0
140.0,1136.0,836.0,1553.0,687.0,477.0,100.0,200.0,642.0,125.0
199.0,1126.0,1010.0,1876.0,770.0,513.0,70.0,161.0,639.0,121.0
226.0,1159.0,1071.0,2289.0,688.0,722.0,43.0,135.0,519.0,135.0
287.0,1338.0,1241.0,2134.0,835.0,543.0,40.0,172.0,550.0,157.0
266.0,1384.0,1261.0,2482.0,846.0,522.0,61.0,121.0,605.0,119.0
252.0,1431.0,1153.0,2438.0,878.0,633.0,106.0,113.0,611.0,118.0
201.0,1662.0,1222.0,2275.0,861.0,554.0,54.0,140.0,575.0,90.0
304.0,1934.0,1433.0,2518.0,904.0,641.0,48.0,142.0,648.0,136.0
276.0,1875.0,1435.0,2625.0,974.0,536.0,43.0,150.0,642.0,133.0
218.0,2103.0,395.0,2450.0,906.0,700.0,69.0,128.0,709.0,134.0
201.0,2045.0,1592.0,2446.0,872.0,637.0,35.0,143.0,655.0,80.0
196.0,2196.0,882.0,2445.0,917.0,688.0,40.0,142.0,976.0,121.0
216.0,2036.0,1450.0,2195.0,959.0,709.0,63.0,154.0,1079.0,95.0
268.0,2007.0,1374.0,2278.0,928.0,946.0,62.0,167.0,1133.0,126.0
342.0,2376.0,1611.0,2905.0,1142.0,1441.0,91.0,238.0,1166.0,144.0
489.0,2720.0,2098.0,3809.0,1358.0,1825.0,149.0,296.0,1425.0,155.0
1066.0,2912.0,2564.0,5082.0,1920.0,2298.0,204.0,423.0,1591.0,208.0
1293.0,3163.0,3594.0,6356.0,2131.0,2511.0,254.0,453.0,1667.0,245.0
1061.0,3163.0,3694.0,5125.0,2189.0,2104.0,279.0,336.0,1722.0,349.0
941.0,2696.0,4147.0,5550.0,2256.0,1765.0,377.0,549.0,1805.0,364.0
581.0,2403.0,3433.0,4896.0,2531.0,1534.0,432.0,572.0,1672.0,387.0
