172.0,130.0,268.0,80.0,205.0,119.0,45.0,317.0,160.0,570.0,579.0,349.0,77.0,160.0,112.0,414.0,142.0,249.0,309.0,250.0,146.0,219.0,139.0,55.0,1029.0,387.0,198.0,315.0,196.0,234.0,205.0,340.0,196.0,178.0,164.0,37.0,305.0,295.0,178.0,110.0,725.0,203.0,216.0,157.0,369.0,27.0,112.0
90.0,95.0,317.0,56.0,195.0,189.0,29.0,270.0,95.0,369.0,511.0,252.0,76.0,87.0,127.0,351.0,107.0,227.0,263.0,190.0,80.0,140.0,136.0,31.0,837.0,390.0,208.0,259.0,161.0,167.0,219.0,230.0,126.0,224.0,108.0,18.0,246.0,272.0,147.0,70.0,638.0,136.0,122.0,164.0,304.0,22.0,59.0
80.0,81.0,377.0,43.0,219.0,201.0,48.0,256.0,122.0,290.0,440.0,221.0,81.0,81.0,116.0,447.0,177.0,290.0,308.0,199.0,109.0,180.0,109.0,20.0,670.0,329.0,230.0,215.0,155.0,263.0,321.0,165.0,108.0,182.0,127.0,24.0,129.0,324.0,146.0,44.0,639.0,108.0,100.0,169.0,216.0,17.0,45.0
45.0,42.0,192.0,9.0,143.0,110.0,31.0,180.0,166.0,149.0,448.0,133.0,66.0,26.0,107.0,216.0,68.0,165.0,200.0,269.0,73.0,95.0,72.0,7.0,441.0,225.0,172.0,159.0,81.0,182.0,183.0,99.0,44.0,112.0,80.0,24.0,64.0,168.0,102.0,18.0,403.0,78.0,36.0,110.0,159.0,4.0,25.0
23.0,17.0,135.0,5.0,75.0,62.0,21.0,132.0,78.0,84.0,195.0,63.0,27.0,28.0,82.0,92.0,24.0,52.0,148.0,297.0,38.0,26.0,54.0,0.0,286.0,137.0,106.0,127.0,50.0,96.0,86.0,43.0,28.0,50.0,63.0,11.0,34.0,99.0,33.0,18.0,207.0,29.0,22.0,62.0,95.0,2.0,15.0
9.0,8.0,61.0,0.0,48.0,30.0,8.0,81.0,45.0,43.0,69.0,66.0,19.0,12.0,20.0,78.0,24.0,46.0,75.0,258.0,24.0,10.0,20.0,0.0,160.0,78.0,69.0,80.0,31.0,63.0,48.0,51.0,8.0,23.0,30.0,7.0,39.0,40.0,30.0,4.0,113.0,4.0,23.0,62.0,73.0,1.0,14.0
10.0,2.0,28.0,2.0,37.0,16.0,10.0,65.0,31.0,28.0,24.0,44.0,16.0,2.0,14.0,46.0,16.0,15.0,35.0,234.0,21.0,7.0,5.0,0.0,72.0,41.0,29.0,60.0,19.0,27.0,26.0,20.0,1.0,14.0,12.0,2.0,17.0,22.0,18.0,2.0,40.0,3.0,11.0,32.0,82.0,1.0,10.0
3.0,3.0,13.0,0.0,25.0,8.0,5.0,36.0,34.0,16.0,16.0,28.0,5.0,0.0,7.0,8.0,9.0,3.0,28.0,241.0,7.0,0.0,3.0,0.0,30.0,55.0,39.0,55.0,11.0,2.0,10.0,19.0,0.0,10.0,5.0,19.0,3.0,15.0,4.0,0.0,19.0,8.0,0.0,15.0,31.0,0.0,9.0
0.0,1.0,7.0,0.0,7.0,4.0,2.0,26.0,17.0,6.0,17.0,11.0,3.0,1.0,1.0,6.0,1.0,7.0,43.0,272.0,4.0,0.0,3.0,0.0,62.0,12.0,19.0,41.0,1.0,3.0,4.0,8.0,2.0,1.0,7.0,5.0,0.0,7.0,10.0,0.0,4.0,6.0,1.0,4.0,15.0,0.0,3.0
0.0,1.0,7.0,0.0,8.0,1.0,1.0,17.0,18.0,4.0,2.0,25.0,1.0,1.0,2.0,0.0,5.0,5.0,13.0,235.0,0.0,0.0,0.0,0.0,17.0,16.0,16.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,7.0,0.0,2.0,7.0,0.0,8.0
0.0,0.0,2.0,0.0,4.0,0.0,1.0,19.0,12.0,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,205.0,0.0,3.0,2.0,0.0,9.0,17.0,7.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,2.0,0.0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,8.0,1.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0,158.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,100.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,9.0,64.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,64.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,47.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,36.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0
12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,55.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0
10.0,0.0,2.0,0.0,12.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
17.0,0.0,1.0,0.0,10.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
6.0,0.0,6.0,1.0,9.0,1.0,16.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,1.0,4.0,58.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,0.0,14.0,0.0,4.0,0.0,9.0,0.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,29.0,1.0,3.0,14.0,55.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0
3.0,0.0,3.0,0.0,17.0,0.0,0.0,4.0,9.0,4.0,11.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0
0.0,3.0,8.0,0.0,42.0,1.0,3.0,2.0,8.0,4.0,26.0,9.0,3.0,2.0,1.0,11.0,0.0,1.0,39.0,40.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,12.0,0.0,10.0,1.0,1.0,1.0,2.0,2.0,0.0
0.0,1.0,25.0,0.0,12.0,34.0,6.0,8.0,26.0,10.0,32.0,1.0,0.0,2.0,5.0,4.0,0.0,3.0,35.0,45.0,12.0,0.0,0.0,1.0,26.0,1.0,0.0,30.0,1.0,5.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,11.0,19.0,8.0,13.0,1.0,9.0,0.0,0.0,1.0,0.0
0.0,0.0,33.0,1.0,24.0,43.0,5.0,8.0,28.0,9.0,37.0,0.0,0.0,4.0,8.0,11.0,0.0,10.0,53.0,54.0,20.0,0.0,0.0,2.0,4.0,0.0,1.0,54.0,3.0,6.0,1.0,10.0,5.0,6.0,4.0,7.0,2.0,3.0,9.0,6.0,22.0,5.0,16.0,3.0,7.0,0.0,4.0
1.0,0.0,51.0,0.0,17.0,19.0,11.0,5.0,27.0,22.0,161.0,1.0,1.0,5.0,0.0,36.0,5.0,6.0,52.0,59.0,17.0,3.0,2.0,1.0,5.0,0.0,1.0,43.0,4.0,9.0,0.0,15.0,4.0,4.0,2.0,19.0,8.0,28.0,5.0,3.0,26.0,8.0,7.0,4.0,12.0,0.0,1.0
3.0,0.0,52.0,0.0,31.0,26.0,33.0,13.0,53.0,30.0,293.0,6.0,10.0,3.0,7.0,23.0,5.0,14.0,123.0,55.0,49.0,21.0,1.0,8.0,7.0,3.0,0.0,63.0,2.0,12.0,1.0,13.0,4.0,10.0,2.0,41.0,22.0,78.0,32.0,7.0,28.0,31.0,18.0,17.0,65.0,2.0,2.0
5.0,1.0,69.0,4.0,42.0,27.0,58.0,38.0,104.0,68.0,238.0,8.0,9.0,8.0,33.0,44.0,6.0,21.0,173.0,64.0,87.0,5.0,4.0,38.0,57.0,2.0,1.0,67.0,13.0,17.0,33.0,53.0,29.0,27.0,0.0,85.0,61.0,123.0,81.0,26.0,96.0,41.0,24.0,21.0,132.0,8.0,2.0
9.0,1.0,117.0,13.0,53.0,39.0,91.0,66.0,140.0,112.0,274.0,21.0,13.0,60.0,27.0,63.0,19.0,48.0,282.0,76.0,56.0,22.0,4.0,96.0,130.0,3.0,4.0,77.0,23.0,43.0,72.0,103.0,48.0,25.0,2.0,65.0,137.0,274.0,105.0,22.0,138.0,47.0,24.0,11.0,220.0,14.0,5.0
1.0,3.0,149.0,25.0,86.0,55.0,60.0,78.0,173.0,161.0,381.0,38.0,16.0,72.0,19.0,71.0,18.0,65.0,303.0,103.0,63.0,11.0,6.0,117.0,183.0,8.0,14.0,111.0,19.0,52.0,46.0,120.0,61.0,25.0,9.0,67.0,288.0,309.0,90.0,17.0,153.0,39.0,16.0,49.0,280.0,28.0,7.0
