0,0,18,1,50,0,7,14,0,374,32,23,14,13,0,2,0,0,19,0,22,3,35,0,2,0,13,0,1,6,0,0,52,0,0,0,0,2,5,0,1,14,7,33,3,11,0,0,17,10,0,0
0,0,94,9,49,0,0,3,0,481,43,8,22,14,0,18,0,0,4,0,17,13,10,0,0,0,3,0,14,5,0,0,55,0,0,0,0,2,17,0,19,10,5,22,1,5,0,0,17,19,3,0
0,0,42,3,35,0,7,11,0,651,36,2,22,8,0,13,0,0,27,0,26,17,28,0,2,0,2,0,0,11,0,0,43,0,0,0,0,1,6,0,1,7,6,16,5,7,0,0,17,16,4,130
0,0,2,4,30,0,1,11,0,749,7,5,14,18,0,7,0,0,10,0,1,38,35,0,6,0,25,0,28,29,0,0,55,0,0,0,0,1,9,0,33,27,0,23,7,10,0,0,17,18,4,139
0,0,103,7,71,0,24,11,0,897,96,39,30,10,0,14,0,0,23,0,41,31,46,0,9,0,11,0,31,35,0,0,28,0,0,0,0,0,15,0,60,24,43,15,23,0,0,0,17,8,10,156
0,0,0,9,76,0,17,16,0,1148,96,22,31,19,0,0,0,0,24,0,45,47,68,0,13,0,31,0,28,41,0,0,63,0,0,0,0,8,16,0,24,51,45,52,18,18,0,0,17,33,5,197
0,0,0,7,0,0,4,14,0,1276,0,21,42,23,0,0,0,0,18,0,0,40,45,0,1,0,19,0,30,50,0,0,60,0,0,0,0,12,29,0,54,32,35,55,22,40,0,0,17,86,15,238
0,0,0,5,0,0,51,20,0,1164,0,61,37,8,0,0,0,0,37,0,0,35,46,0,10,0,33,0,37,38,0,0,21,0,0,0,0,15,28,0,62,47,1,50,39,0,0,0,17,40,13,0
0,0,0,16,0,0,29,29,0,942,0,33,16,44,0,0,0,0,11,0,0,104,39,0,11,0,44,0,32,24,0,0,15,0,0,0,0,9,20,0,50,38,37,56,16,0,0,0,17,61,11,0
0,0,0,17,0,0,16,28,0,1404,0,34,66,67,0,0,0,0,43,0,0,183,106,0,12,0,44,0,57,57,0,0,145,0,0,0,0,14,27,0,89,49,29,76,5,92,0,0,17,47,20,0
0,0,0,24,121,0,42,49,0,1742,312,56,94,33,0,0,0,0,57,0,110,163,99,0,7,0,57,0,72,93,0,0,154,0,0,0,0,8,19,0,79,81,38,108,39,37,0,0,17,61,10,0
0,0,229,19,228,0,25,40,0,1638,349,93,66,21,0,40,0,0,58,0,98,171,69,0,18,0,33,0,76,104,0,0,86,0,0,0,0,19,0,0,50,0,39,92,84,44,0,0,17,91,3,0
0,0,181,8,175,0,44,72,0,1992,336,45,155,49,0,102,0,0,10,0,144,42,63,0,10,0,65,0,78,67,0,0,101,0,0,0,0,48,0,0,96,0,61,81,76,81,0,0,17,97,3,767
0,0,54,31,169,0,72,61,0,1504,277,74,201,58,0,39,0,0,65,0,89,50,95,0,15,0,51,0,112,88,0,0,47,0,0,0,0,31,58,0,147,89,63,122,33,51,0,0,17,94,18,902
0,0,229,27,168,0,39,47,0,1281,313,69,116,41,0,37,0,0,49,0,123,0,54,0,11,0,36,0,98,44,0,0,105,0,0,0,0,50,51,0,106,49,79,82,59,87,0,0,236,115,44,1060
0,0,412,23,102,0,33,28,0,907,161,46,34,60,0,93,0,0,99,0,54,59,103,0,37,0,98,0,95,63,0,0,163,0,0,0,0,42,67,0,148,12,64,140,92,83,0,0,245,79,24,1241
0,0,105,28,56,0,32,50,0,1517,165,30,54,32,0,44,0,0,89,0,42,66,98,0,9,0,62,0,97,63,0,0,28,0,0,0,0,31,28,0,48,30,62,67,27,82,0,0,177,43,17,1419
0,0,182,11,145,0,21,46,0,1622,280,41,22,106,0,27,0,0,26,0,93,180,121,0,18,0,81,0,46,97,0,0,115,0,0,0,0,32,27,0,107,91,91,96,5,32,0,0,189,59,8,1556
0,0,152,28,97,0,45,25,0,1560,900,58,26,52,0,47,0,0,41,0,82,192,48,0,29,0,46,0,43,59,0,0,180,0,0,0,0,34,19,0,131,45,91,156,104,52,0,0,215,121,9,1630
0,0,147,11,100,0,48,39,0,1178,342,47,119,57,0,37,0,0,54,0,68,128,62,0,13,0,33,0,59,59,0,0,81,0,0,0,0,24,23,0,97,23,75,91,27,97,0,0,202,79,52,1785
0,0,125,18,92,0,30,20,0,1220,200,45,36,42,0,43,0,0,110,0,0,150,87,0,37,0,53,0,59,60,0,0,75,0,0,0,0,44,21,0,76,53,80,73,66,79,0,0,148,102,18,0
0,0,114,27,100,0,48,17,0,900,265,24,69,50,0,47,0,0,82,0,76,158,98,0,5,0,40,0,79,28,0,0,63,0,0,0,0,25,33,0,90,25,85,67,17,42,0,0,116,62,27,0
0,0,68,25,36,0,41,10,0,650,114,21,58,16,0,65,0,0,72,0,32,167,24,0,9,0,20,0,57,22,0,0,53,0,0,0,0,20,0,0,80,0,97,61,34,0,0,0,146,51,16,0
0,0,46,0,69,0,53,17,0,1012,114,18,4,19,0,17,0,0,9,0,28,40,49,0,4,0,39,0,54,40,0,0,16,0,0,0,0,14,0,0,60,0,104,50,21,140,0,0,87,42,1,0
0,0,41,7,62,0,34,19,0,1032,251,21,29,20,0,7,0,0,14,0,118,0,50,0,4,0,17,0,29,85,0,0,74,0,0,0,0,24,0,0,88,0,97,44,13,54,0,0,61,157,2,0
0,0,89,17,62,0,27,23,0,1058,214,29,45,14,0,23,0,0,15,0,78,0,39,0,12,0,31,0,54,75,0,0,68,0,0,0,0,14,0,0,108,0,131,68,12,0,0,0,99,84,18,0
0,0,47,5,40,0,32,29,0,1315,210,27,60,14,0,22,0,0,32,0,47,0,47,0,2,0,34,0,57,97,0,0,53,0,0,0,0,21,0,0,41,0,91,62,23,0,0,0,238,160,8,0
0,0,112,3,82,0,34,61,0,895,259,46,152,14,0,76,0,0,20,0,71,0,39,0,8,0,42,0,58,53,0,0,16,0,0,0,0,47,0,0,95,0,101,60,26,0,0,0,179,139,38,0
0,0,31,6,19,0,38,38,0,776,147,44,56,28,0,57,0,0,17,0,81,0,47,0,10,0,39,0,25,27,0,0,60,0,0,0,0,13,0,0,64,0,88,87,29,0,0,0,159,138,2,0
0,46,140,4,15,0,20,23,0,647,135,37,55,19,0,35,0,129,16,10,96,0,60,21,3,0,33,0,37,27,0,0,14,0,0,0,0,15,0,0,78,0,85,32,63,0,0,36,88,234,6,0
0,56,79,1,21,0,35,5,0,638,152,25,21,11,0,27,0,175,21,36,35,0,32,57,6,0,8,0,104,38,0,0,23,0,0,0,0,16,0,0,64,0,68,17,23,0,0,32,113,135,40,0
0,37,111,2,20,0,14,15,0,1002,154,25,63,43,0,17,0,121,21,10,75,0,47,61,7,0,12,0,186,48,0,0,81,0,0,0,0,9,0,0,12,0,81,76,40,0,0,46,25,180,5,0
0,32,55,12,43,0,21,29,0,1041,203,63,90,28,0,59,0,154,36,39,69,0,15,31,3,0,12,0,70,62,0,0,42,0,0,0,0,3,0,0,22,0,109,64,42,0,0,95,97,164,23,0
0,25,23,8,38,0,36,21,0,1089,225,86,117,38,0,26,0,245,12,40,36,0,30,19,5,0,32,0,184,50,0,0,66,0,0,0,0,6,0,0,88,0,88,55,37,0,0,142,142,110,48,0
0,73,75,8,38,0,52,20,0,1437,201,44,92,12,0,39,0,154,7,136,27,0,13,67,6,0,41,0,93,44,0,0,43,0,0,0,0,5,0,0,58,0,61,21,47,43,0,416,140,121,42,0
0,36,32,14,37,0,15,38,0,771,142,72,23,17,0,56,0,96,5,107,35,0,54,33,19,0,23,0,73,38,0,0,59,0,0,0,0,14,0,0,77,0,33,30,52,26,0,80,160,31,23,0
0,23,40,3,10,0,24,13,0,501,35,27,38,7,0,10,0,88,10,33,14,0,55,55,12,0,12,0,94,12,0,0,15,0,0,0,0,30,0,0,70,0,43,16,6,13,0,77,83,31,3,0
0,22,29,5,53,0,41,3,0,893,110,17,23,15,0,2,0,58,9,30,19,88,64,31,1,0,8,0,24,24,0,0,6,0,0,0,0,13,0,0,18,0,78,26,6,49,0,30,58,26,13,0
0,17,17,7,30,0,48,5,0,745,173,34,42,0,0,2,0,169,10,25,31,163,58,19,1,0,8,0,17,68,0,0,105,0,0,0,0,37,0,0,49,0,64,43,103,33,0,19,41,44,6,0
0,44,38,19,44,0,58,7,0,760,305,14,43,43,0,60,0,115,42,13,43,209,51,33,5,0,23,0,112,35,0,0,84,0,0,0,0,24,0,0,66,0,85,49,120,46,0,71,74,92,9,0
0,18,34,21,85,0,38,7,0,795,195,45,30,16,0,14,0,99,21,15,64,209,43,38,5,0,35,0,108,25,0,0,98,0,0,0,0,18,0,0,115,0,75,19,13,32,0,66,116,132,19,0
0,98,48,5,98,0,42,17,0,705,197,32,38,9,0,23,0,178,19,70,57,182,54,51,7,0,22,0,67,29,0,0,170,0,0,0,0,56,0,0,49,0,35,43,33,23,0,99,100,55,5,0
0,59,42,9,39,0,37,0,0,441,104,15,7,12,0,118,0,158,15,70,40,47,71,69,7,0,5,0,126,7,0,0,51,0,0,0,0,30,0,0,95,0,25,29,41,9,0,116,57,103,11,3507
0,85,67,0,34,0,55,9,0,260,60,15,6,3,0,49,0,204,6,43,3,22,85,49,2,0,16,0,70,2,0,0,16,0,0,0,0,63,0,0,69,0,30,9,19,3,0,89,133,95,9,3555
0,30,11,6,140,0,64,3,0,268,222,42,4,11,0,5,0,88,1,47,30,87,32,32,3,0,8,0,27,27,0,0,17,0,0,0,0,36,0,0,42,0,15,12,66,16,0,94,24,49,3,3583
0,37,91,9,0,0,46,0,0,520,0,43,0,12,0,8,0,42,10,86,0,67,57,18,5,0,11,0,33,23,0,0,117,0,0,0,0,41,0,0,85,0,43,30,18,9,0,49,147,35,0,3629
0,86,80,13,0,0,45,4,0,356,0,149,17,15,0,23,0,89,21,55,0,94,43,18,9,0,24,0,41,14,0,0,38,0,0,0,0,16,0,0,72,0,52,24,28,4,0,29,55,46,30,3697
0,70,80,24,0,0,21,4,0,349,0,153,22,28,0,67,0,55,27,45,0,40,57,41,12,0,14,0,59,27,0,0,76,0,0,0,0,19,0,0,49,0,46,20,28,13,0,65,95,70,16,3832
0,88,61,13,0,0,38,1,0,253,0,168,12,20,0,27,0,67,15,130,0,0,46,51,20,0,30,0,37,6,0,0,92,0,0,0,0,11,0,0,37,0,69,13,26,0,0,109,63,28,13,3941
0,97,135,3,0,0,30,17,0,55,0,29,3,5,0,35,0,51,1,126,0,0,12,7,0,0,15,0,35,0,0,0,16,0,0,0,0,4,0,0,32,0,26,40,86,0,0,103,135,0,19,3990
0,18,28,0,0,0,29,5,0,0,0,25,0,0,0,72,0,66,2,51,0,0,15,72,0,0,19,0,24,0,0,0,20,0,0,0,0,19,0,0,46,0,15,6,23,0,0,60,72,47,2,4020
0,19,15,0,0,0,21,0,0,0,0,44,3,7,0,14,0,30,3,90,0,0,15,58,0,0,9,0,11,0,0,0,10,0,0,0,0,1,0,0,19,0,19,3,32,0,0,24,119,3,0,4047
0,33,0,7,0,0,25,1,0,0,0,69,12,23,0,0,0,30,12,60,0,0,42,10,8,0,28,0,32,0,0,0,103,0,0,0,0,4,0,0,58,0,58,22,39,0,0,12,0,51,4,4081
0,101,0,0,0,0,25,6,0,0,0,6,6,0,0,0,0,125,0,188,0,0,0,50,0,0,0,0,38,0,0,0,0,0,0,0,0,18,0,0,126,0,58,0,87,0,0,46,0,68,11,4122
0,47,100,0,0,0,16,8,0,0,0,76,15,0,0,47,0,75,0,188,0,0,0,40,0,0,0,0,58,0,0,0,0,0,0,0,0,6,0,0,69,0,37,0,69,0,0,51,94,26,24,4210
0,73,82,0,0,0,12,2,0,0,0,62,5,0,0,23,0,88,0,95,0,0,0,26,0,0,0,0,31,0,0,0,0,0,0,0,0,8,0,0,112,0,35,0,75,0,0,59,91,48,6,4249
0,100,68,0,0,0,26,2,0,0,0,23,3,0,0,33,0,86,0,108,0,0,0,18,0,0,0,0,91,0,0,0,0,0,0,0,0,2,0,0,154,0,78,0,55,0,0,73,68,63,14,4303
0,49,80,0,0,0,35,4,0,0,0,16,2,0,0,9,0,88,0,75,0,0,0,58,0,0,0,0,63,0,0,0,0,0,0,0,0,25,0,0,66,0,39,0,51,0,0,99,75,34,17,4336
0,14,28,0,0,0,16,1,0,0,0,3,1,0,0,3,0,79,0,59,0,0,0,9,0,0,0,0,27,0,0,0,0,0,0,0,0,6,0,0,96,0,49,0,0,0,0,46,10,9,7,4358
0,5,29,0,0,0,9,0,0,0,0,55,0,0,0,2,0,34,0,116,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,7,0,12,0,12,0,0,21,25,42,28,4392
0,58,49,0,0,0,0,1,0,0,0,28,2,0,0,16,0,27,0,11,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,3,0,0,36,43,25,16,4432
0,0,8,0,0,0,6,7,0,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,6,0,19,0,6,0,0,0,15,4,47,4482
0,0,3,0,0,0,17,1,0,0,0,9,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,6,0,0,12,0,6,0,2,0,0,0,20,26,30,4524
0,0,10,0,0,0,14,2,0,0,0,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,14,0,0,6,0,4,0,3,0,0,0,22,22,11,4584
0,0,15,0,0,0,4,1,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,9,0,0,0,22,23,25,4623
0,0,0,0,0,0,10,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,2,0,0,0,0,8,4,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,19,1,0
0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,6,0,5,0,0,0,0,0,0,19,1,0
0,0,0,0,0,0,4,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,2,0,3,0,3,0,0,0,0,13,1,0
0,0,0,0,0,0,0,2,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,17,0,5,0,11,0,0,0,0,8,1,0
0,0,0,0,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,18,0,6,0,4,0,0,0,0,8,1,0
0,0,0,0,0,0,9,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,23,1,0
0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,70,1,0,3,13,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,1,4,0,10,0,0,0,0,7,1,0
0,0,0,0,0,0,3,1,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,2,2,2,0,2,0,0,0,0,12,1,0
0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,13,1,5,0,10,13,0,0,0,8,0,0
0,0,0,0,0,0,12,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,3,0,13,4,3,0,5,0,0,0,0,7,2,0
0,0,0,0,0,0,6,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0,14,8,5,0,6,0,0,0,0,12,1,0
0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,1,0,7,1,0,0,5,0,0,0,0,19,4,0
0,0,0,0,0,0,19,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,3,0,0,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,11,3,3,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7,2,2,0,4,0,0,0,0,9,1,0
0,0,0,0,0,0,4,1,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,13,0,1,0,7,0,0,0,0,8,0,0
0,0,0,0,0,0,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,10,1,2,0,6,0,0,0,0,3,0,0
0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,18,2,1,0,7,0,0,0,0,14,3,0
0,0,0,0,0,0,9,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,7,4,8,0,3,0,0,0,0,6,1,0
0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,3,0,4,0,0,0,0,2,0,0
0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,0,0,0,0,0,2,0
0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,11,0,2,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,4,0,1,0,7,0,0,0,0,9,2,0
0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,6,0,3,0,14,0,0,0,0,6,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,4,2,1,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,1,0,2,0,0,0,0,30,1,0
0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,14,0,2,0,3,0,1,0,0,0,0,8,0,0
0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,0,4,1,2,0,3,0,0,0,0,10,0,0
0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,6,2,0
